7.003879598341730350e+00,1.278354997927762804e-01,1.680314952559878172e-01
7.228393040361118516e+00,1.628244637992539712e-01,1.421434324774983882e-01
7.449824104116000711e+00,1.906902789850304647e-01,1.082640151288228880e-01
7.671287173061257292e+00,2.102606872965283036e-01,6.745583658448127407e-02
7.895462147061293123e+00,2.202447140599501363e-01,2.091076005270932348e-02
8.123348313407921850e+00,2.192954572682226932e-01,-2.957113616724312694e-02
8.353533720970379051e+00,2.065286507268521421e-01,-8.124633287727039965e-02
8.584360929096767734e+00,1.819631486450047908e-01,-1.310323044617868471e-01
8.815510714641076717e+00,1.463474345611991689e-01,-1.761081038770994645e-01
9.047567535421599416e+00,1.009253803709816849e-01,-2.139125899707098322e-01
9.280308754632947910e+00,4.766589722050891542e-02,-2.419214173604647133e-01
9.512819882799613325e+00,-1.069592640696274966e-02,-2.579568022730663324e-01
9.742643318430808108e+00,-7.054425522592513986e-02,-2.605793024950793790e-01
9.967805139126154401e+00,-1.282335077995651884e-01,-2.495749151404266786e-01
1.018492845365115862e+01,-1.801022062613120700e-01,-2.261342074347312825e-01
1.039500621853390072e+01,-2.242117440344494339e-01,-1.919998653790290222e-01
1.060202728715432130e+01,-2.596075332928783896e-01,-1.484279072460714111e-01
1.081042037965898039e+01,-2.852272508722881739e-01,-9.621232200160996506e-02
1.102419403181109914e+01,-2.994653906295250412e-01,-3.609146348638150176e-02
1.124495523896610116e+01,-3.001633744778828272e-01,3.023846982548610701e-02
1.146885540596341002e+01,-2.857149041199854578e-01,9.875573498595693889e-02
1.169239341172241353e+01,-2.561567534919124700e-01,1.650738264015730317e-01
1.191823553350779719e+01,-2.117970488943815011e-01,2.265620394531166204e-01
1.214777396576368673e+01,-1.534539611177284935e-01,2.799925773870867163e-01
1.237739211513794046e+01,-8.417734374879552728e-02,3.211098570568046706e-01
1.260426743141236194e+01,-8.101486153227172027e-03,3.468638197481324070e-01
1.282804998436123611e+01,7.082679232259793400e-02,3.556440796003723093e-01
1.304634950923495396e+01,1.478326207311396190e-01,3.469524386074060440e-01
1.325425119165688415e+01,2.176839335766196648e-01,3.223660722719706162e-01
1.345132685703374342e+01,2.777256849346232404e-01,2.846954425951794265e-01
1.364273795228002051e+01,3.277133556411162552e-01,2.356811280826771049e-01
1.383400643172552691e+01,3.672390220104176928e-01,1.759874395025163296e-01
1.403071880429674678e+01,3.950594252701118414e-01,1.055387595057878519e-01
1.423801307820809647e+01,4.086066323176953397e-01,2.422158764869930536e-02
1.445216098227342272e+01,4.044015957263509820e-01,-6.386934891546469650e-02
1.466025124742838059e+01,3.821460001040090093e-01,-1.497785202871019794e-01
1.486879946620531179e+01,3.421902797724268308e-01,-2.325501639547233046e-01
1.508934844904661787e+01,2.818990852525240509e-01,-3.125764076732895913e-01
1.532318000523274293e+01,2.000825017207290835e-01,-3.846603061792010503e-01
1.554696116088443070e+01,1.077759119092290135e-01,-4.373376224874939711e-01
1.575825905487063494e+01,1.166945099186547652e-02,-4.692135914401435737e-01
1.596644104275207532e+01,-8.760896376505668270e-02,-4.811629839053874758e-01
1.617252048528365194e+01,-1.862131301380411941e-01,-4.722521398532122383e-01
1.636807691484070659e+01,-2.761150258583180972e-01,-4.439638102569645195e-01
1.654986796876896449e+01,-3.531197387742598948e-01,-4.005183761663796971e-01
1.672417985062030965e+01,-4.182275520805104341e-01,-3.442283663961264173e-01
1.689712789052579467e+01,-4.720039473428546128e-01,-2.756973320587430831e-01
1.707472290571255513e+01,-5.138842632547088174e-01,-1.942783113936827344e-01
1.726436850928180888e+01,-5.417180784411604888e-01,-9.790978144600995248e-02
1.746465021705232701e+01,-5.505425840020420347e-01,1.059458375041028022e-02
1.764905877030685843e+01,-5.391591869506618950e-01,1.129607917713389420e-01
1.782570996998569157e+01,-5.105918649722461788e-01,2.100723889102851516e-01
1.801005753520847108e+01,-4.628115580594935330e-01,3.073609451978961404e-01
1.821767672452735809e+01,-3.883299700359962303e-01,4.082718861450790881e-01
1.842366724958702662e+01,-2.949972091457970791e-01,4.954337624138350771e-01
1.862965777464669515e+01,-1.853743478802952760e-01,5.657965885495102043e-01
1.881575467438339544e+01,-7.552132855829857272e-02,6.117800056799851394e-01
1.899687373748137631e+01,3.794508612387333113e-02,6.379153606143315169e-01
1.918047769835712657e+01,1.559164003192263781e-01,6.434794178857464741e-01
1.936726278353292230e+01,2.748371557125416365e-01,6.258518793972944749e-01
1.954270565164354068e+01,3.815610602076061619e-01,5.871979003178101619e-01
1.970486876899048312e+01,4.726020591884247390e-01,5.326960201727101163e-01
1.986052542524656772e+01,5.503995159058916453e-01,4.644203751236526401e-01
2.001541586702930431e+01,6.161621733259269318e-01,3.825851482108615365e-01
2.017543803310949713e+01,6.697870889109687198e-01,2.857768012335314967e-01
2.034919617325473595e+01,7.095055471169340322e-01,1.698177531669821105e-01
2.050679063193081575e+01,7.275253569029214162e-01,5.809563605919051965e-02
2.066438509060689555e+01,7.276504949771652742e-01,-5.679429253802957545e-02
2.081260095883072125e+01,7.111881091195267901e-01,-1.652105233385492977e-01
2.096433730836658427e+01,6.778080740602424603e-01,-2.742557815730780058e-01
2.112556591386300298e+01,6.245349693833319726e-01,-3.856188610779371362e-01
2.130853868600475209e+01,5.430320793400480461e-01,-5.035006451277563855e-01
2.149184632688124097e+01,4.408159318627803414e-01,-6.094492830979397757e-01
2.167515396775772984e+01,3.205376681860049870e-01,-7.000246610689668803e-01
2.184110289538570271e+01,1.986682895666633530e-01,-7.659579725558663954e-01
2.199871415236192718e+01,7.409065719463867050e-02,-8.119681287655046154e-01
2.215539663061860409e+01,-5.552999321139120981e-02,-8.393639134927672885e-01
2.231544487716937297e+01,-1.907183217465614200e-01,-8.462595032503665848e-01
2.248168970687758161e+01,-3.303179842457431015e-01,-8.288894238959954031e-01
2.264280839266811185e+01,-4.608305346858533325e-01,-7.870454655442182812e-01
2.279041495096587866e+01,-5.728264138462155763e-01,-7.270419020627937323e-01
2.293023844744773498e+01,-6.694317334373465211e-01,-6.519229810025439775e-01
2.306777198546661367e+01,-7.530928908832914548e-01,-5.622168348651901404e-01
2.320799873259287338e+01,-8.246904068318798853e-01,-4.568219886279706321e-01
2.335811924608483636e+01,-8.840035747047049197e-01,-3.315320799776995120e-01
2.350253361099315441e+01,-9.226301926966822275e-01,-2.022760478852440036e-01
2.364694797590147246e+01,-9.421805900741947459e-01,-6.790029358408414262e-02
2.378012756963538976e+01,-9.428586108825162126e-01,5.779478374753599379e-02
2.391038794308563808e+01,-9.273436335103806272e-01,1.801641057254751987e-01
2.404572095287348787e+01,-8.944919270133790956e-01,3.047494129662595697e-01
2.418943593040209805e+01,-8.414588708307284559e-01,4.323234061852890830e-01
2.434713622383006637e+01,-7.627261292054710040e-01,5.646958679546310034e-01
2.453824764623819732e+01,-6.405075206607631078e-01,7.116106677187464813e-01
2.469467045481511391e+01,-5.206627912424242055e-01,8.185062898043111712e-01
2.485109326339203051e+01,-3.851896691285381369e-01,9.110379787637395976e-01
2.499859644290902239e+01,-2.453148395036988394e-01,9.828180008725723171e-01
2.514061285803239087e+01,-1.018015845243699369e-01,1.035343259650580050e+00
2.528067511280478286e+01,4.577875382859220021e-02,1.068760635679115056e+00
2.542222494827738544e+01,1.982263133424714274e-01,1.081489153365098321e+00
2.556797509523761036e+01,3.553370864659572970e-01,1.070078364447590191e+00
2.571710952141574680e+01,5.123447149781269472e-01,1.030731539703996891e+00
2.585465339448129996e+01,6.501435443526638602e-01,9.688927013555336254e-01
2.598228549816934674e+01,7.689850832569931072e-01,8.899958120720455890e-01
2.610558600554427144e+01,8.730669224238731818e-01,7.954086135090410181e-01
2.622897935747810294e+01,9.645386881174634608e-01,6.847314984374902602e-01
2.635754287674253504e+01,1.044384882372675349e+00,5.552646449778363413e-01
2.650053128296158889e+01,1.112708075670519436e+00,3.985415930154472819e-01
2.662289839723906937e+01,1.152892798747763514e+00,2.574705387475221818e-01
2.674526551151654985e+01,1.175590358872095731e+00,1.132117893989518231e-01
2.686377516283235423e+01,1.180693918669192266e+00,-2.696958826365500328e-02
2.698232459466985489e+01,1.169256921660495330e+00,-1.655540600948157970e-01
2.710618534132883184e+01,1.139958815311247875e+00,-3.067928787589384032e-01
2.723929653571302723e+01,1.089322824411871338e+00,-4.529226075074768154e-01
2.738560497524828818e+01,1.011797146420009064e+00,-6.052849468703412894e-01
2.755067554253215434e+01,8.984935964308983225e-01,-7.652777287412446672e-01
2.771031977012270175e+01,7.648581710586914717e-01,-9.065506777158462981e-01
2.786564969718934037e+01,6.142873879342147792e-01,-1.029647201451232785e+00
2.801352409517073383e+01,4.542903406473405292e-01,-1.131637224519254081e+00
2.815343372977983449e+01,2.901394200335944973e-01,-1.212052971156904801e+00
2.828682766992562847e+01,1.242933992638852181e-01,-1.271451474298563866e+00
2.841641921495847356e+01,-4.320062933218077328e-02,-1.310125555543963927e+00
2.854548042079467862e+01,-2.136250335653034349e-01,-1.327016281253913688e+00
2.867610450703449132e+01,-3.867429537675690088e-01,-1.319211148854378512e+00
2.881257193432491448e+01,-5.645639135311870671e-01,-1.281665940430009920e+00
2.894148726132139871e+01,-7.259386177694482356e-01,-1.217161081435594872e+00
2.905940864109309985e+01,-8.647594433368118727e-01,-1.133431898622680345e+00
2.917174873272503532e+01,-9.866189575941939349e-01,-1.032791458494785486e+00
2.928281705359460929e+01,-1.094956210876369296e+00,-9.152472800558478783e-01
2.939675826575495776e+01,-1.191607768600683626e+00,-7.788814830536052725e-01
2.952041415489761889e+01,-1.278032478878776246e+00,-6.169006331012241162e-01
2.963449246808959714e+01,-1.339443044749926814e+00,-4.586718876323833682e-01
2.974857078128157539e+01,-1.382509044768361450e+00,-2.958954638355620892e-01
2.985733169711375368e+01,-1.406189502452662721e+00,-1.396185836625020438e-01
2.996560642892923454e+01,-1.412940943430427421e+00,1.448486565615755839e-02
3.007607581653819295e+01,-1.402811022413020137e+00,1.681786221685208083e-01
3.019355452933282535e+01,-1.373717366328952361e+00,3.260557210452177945e-01
3.032330959871561760e+01,-1.320520710422429245e+00,4.924139821164282838e-01
3.047121998531465437e+01,-1.234344413005534546e+00,6.707842421787065801e-01
3.057924730935392432e+01,-1.155209135624875705e+00,7.931976350666237741e-01
3.068727463339319428e+01,-1.063212572259248923e+00,9.088839862412644299e-01
3.083154717450818794e+01,-9.215625301075279774e-01,1.052690026902723064e+00
3.098424807898779676e+01,-7.500756238180810165e-01,1.190842262103277038e+00
3.113355809856275869e+01,-5.631476513692447172e-01,1.310261256385426121e+00
3.127337239210205766e+01,-3.730944815959024163e-01,1.405433077047542501e+00
3.140367172763618697e+01,-1.851357929413827152e-01,1.476454637208093112e+00
3.152740431648186004e+01,7.449703894431003448e-04,1.524676929276023385e+00
3.164828746907091528e+01,1.868260848846041711e-01,1.550152424944021057e+00
3.176838953787342845e+01,3.733032652374547178e-01,1.550778942862748089e+00
3.189303679565011862e+01,5.651395121805233845e-01,1.522056970225217354e+00
3.201770131541995568e+01,7.514202350581455914e-01,1.460917781880664457e+00
3.213067431992747203e+01,9.119642842445819797e-01,1.376699217171400313e+00
3.223604781486630344e+01,1.051823638576850017e+00,1.274096806985169916e+00
3.233852596027389126e+01,1.176388636967343748e+00,1.153777902606546890e+00
3.244181191169307965e+01,1.288515346523684713e+00,1.014698377801513063e+00
3.255065862358072337e+01,1.390263918969472101e+00,8.525755712170118850e-01
3.267462191601448041e+01,1.483776888737996513e+00,6.542512637586372914e-01
3.278656436870146251e+01,1.546636277839228857e+00,4.681454774622196835e-01
3.288795909087677671e+01,1.585472912989819516e+00,2.979267024035660016e-01
3.298822359758487011e+01,1.606957677976572851e+00,1.310917329297618117e-01
3.309039729874952229e+01,1.611823090297994865e+00,-3.503752618604741298e-02
3.319690451197737247e+01,1.599129080635183886e+00,-2.021852067611258075e-01
3.331405670978038103e+01,1.565081340397200149e+00,-3.774970354326627753e-01
3.344976985640106903e+01,1.500742942971279970e+00,-5.684529687179393775e-01
3.361262767000535945e+01,1.390660924369899965e+00,-7.803438062105187978e-01
3.374303902206555250e+01,1.278554569983145983e+00,-9.370754384636852397e-01
3.387111128897680601e+01,1.149250831258654904e+00,-1.080456043027424595e+00
3.402167396638800057e+01,9.746827182300306092e-01,-1.236092932046105597e+00
3.417966955941477636e+01,7.674913776553680123e-01,-1.383875321961198779e+00
3.433025900870217839e+01,5.495355869588853803e-01,-1.507790525098916534e+00
3.446652586943076813e+01,3.374209755099285557e-01,-1.602288680049905878e+00
3.459116117242820110e+01,1.332842823803735421e-01,-1.670133945658577757e+00
3.470891212473841847e+01,-6.616449094973686496e-02,-1.713848841457460415e+00
3.482399662837949705e+01,-2.647629997747589226e-01,-1.733329799807708849e+00
3.493816752772328726e+01,-4.625105048803659358e-01,-1.725996086513648109e+00
3.505778444827534202e+01,-6.669271397622139608e-01,-1.686101616841839013e+00
3.517385795854711716e+01,-8.587500911920427082e-01,-1.613396367214908311e+00
3.527862117763907435e+01,-1.023041309829003209e+00,-1.518433669441676237e+00
3.537713305578849088e+01,-1.167208784177813374e+00,-1.404662383862491204e+00
3.547362813474930476e+01,-1.296520161152768358e+00,-1.272271248816849942e+00
3.557164709150274717e+01,-1.413881439179630162e+00,-1.119650524890602794e+00
3.567632263953395011e+01,-1.521845758969646800e+00,-9.408851860031245407e-01
3.577783486885742548e+01,-1.608084197603186327e+00,-7.568594250678771784e-01
3.587934709818090084e+01,-1.675318055085443625e+00,-5.672439931631636512e-01
3.597477128396292301e+01,-1.720884452532040143e+00,-3.879010606605185485e-01
3.606961161728473542e+01,-1.749294372735793024e+00,-2.117883539822588701e-01
3.616661960590734282e+01,-1.761284554176248518e+00,-3.638323388650502310e-02
3.626830002394622454e+01,-1.755930866217534136e+00,1.403442794859906806e-01
3.637954861036597265e+01,-1.730009514918527058e+00,3.238709937108285031e-01
3.651158504133557159e+01,-1.673633797075732232e+00,5.274863788140706777e-01
3.665032494331071433e+01,-1.586554695496481759e+00,7.250897981669371939e-01
3.676842354574341698e+01,-1.491609039227242084e+00,8.810283632827194955e-01
3.688652214817611963e+01,-1.378859471978647999e+00,1.026772415777319258e+00
3.702200630714833096e+01,-1.229058698184489096e+00,1.182639213708222226e+00
3.717884399361768288e+01,-1.030333111394639456e+00,1.349050311500065824e+00
3.734589815988996264e+01,-7.913128986908724016e-01,1.509498632428695197e+00
3.748046069166139915e+01,-5.803136730866356174e-01,1.624151503239850136e+00
3.761502322343283566e+01,-3.549529571609109091e-01,1.722250544895685964e+00
3.773772654193479781e+01,-1.390779728426723705e-01,1.793021995389656009e+00
3.785255666052190548e+01,6.964551433516819046e-02,1.838601467998368655e+00
3.796418642815388012e+01,2.762790743409851979e-01,1.859258593717943775e+00
3.807431409669969469e+01,4.809277123085810013e-01,1.852477085587605599e+00
3.818952223208190588e+01,6.923813463043735350e-01,1.812423689318640285e+00
3.829108858231547430e+01,8.733751274324652591e-01,1.746766954029304708e+00
3.839265493254904271e+01,1.046214101838227162e+00,1.651840194121118266e+00
3.848821970149933946e+01,1.198754909727174134e+00,1.536492001440285637e+00
3.858118417882195672e+01,1.335502322719649859e+00,1.401991274581261937e+00
3.867494218913082449e+01,1.459825777054124751e+00,1.247095924161691460e+00
3.877392033018464446e+01,1.574464920630064269e+00,1.066913574447560631e+00
3.887444313410120600e+01,1.671981179976207432e+00,8.716777540414498704e-01
3.897496593801776754e+01,1.749485378739886965e+00,6.696680615226944244e-01
3.906722109169659518e+01,1.802640855165990708e+00,4.827783560983212041e-01
3.915847993371215097e+01,1.838331432493277129e+00,2.999964457023440167e-01
3.925164351515412875e+01,1.857769275432606726e+00,1.183042875009789330e-01
3.934918291702861382e+01,1.860327604786276900e+00,-6.442776230973645823e-02
3.945461164396368048e+01,1.843564786421456603e+00,-2.517037535224350142e-01
3.957943674736817741e+01,1.799059580887973686e+00,-4.586912258864096481e-01
3.971392262173882415e+01,1.723365060089878220e+00,-6.640316366442120533e-01
3.983196659840134402e+01,1.635045782561766581e+00,-8.302898084923280297e-01
3.995001057506386388e+01,1.527800673558227018e+00,-9.849334563718737945e-01
4.007167869807500438e+01,1.398814541656112631e+00,-1.133677463604219504e+00
4.021861079918897275e+01,1.219811309611369632e+00,-1.300689986374673923e+00
4.038950567542593717e+01,9.820540640399773036e-01,-1.478960225079763546e+00
4.053782881531593318e+01,7.521193524319093049e-01,-1.619035682639789586e+00
4.066782021659670221e+01,5.344093591435854496e-01,-1.728161086404573998e+00
4.079781161787747124e+01,3.035470344281174238e-01,-1.820617121645161651e+00
4.091646230182802668e+01,8.345339118041228410e-02,-1.885845552272765957e+00
4.102818476271787063e+01,-1.296842725589538448e-01,-1.925748011923027248e+00
4.113707464563222516e+01,-3.403886904799133806e-01,-1.939825924284499292e+00
4.124543578149067713e+01,-5.500672857151726047e-01,-1.925035348679883684e+00
4.135953565399277210e+01,-7.671759729194551625e-01,-1.874247246199782335e+00
4.146738959452807904e+01,-9.651230511031576587e-01,-1.790508014683029892e+00
4.156472359985172460e+01,-1.134480880505505329e+00,-1.684704326523556617e+00
4.165682252877530800e+01,-1.284048761276765038e+00,-1.559358250163239257e+00
4.174754042005845633e+01,-1.419080464542046949e+00,-1.414279719736724727e+00
4.184030649462460616e+01,-1.542661034131517894e+00,-1.247268091017945224e+00
4.194061849650632468e+01,-1.658025433098500478e+00,-1.050524766865353232e+00
4.203387291074739096e+01,-1.747058386204865199e+00,-8.577952610146206691e-01
4.212712732498845725e+01,-1.817873118484647055e+00,-6.605882306731345466e-01
4.221652003348098248e+01,-1.868457969822986398e+00,-4.714415196663282459e-01
4.230605835450266028e+01,-1.902298138114367543e+00,-2.852128821359368738e-01
4.239823607381145365e+01,-1.919975438829898629e+00,-9.953945948345366279e-02
4.249570808410022238e+01,-1.920456563136672790e+00,8.803495841379060938e-02
4.260283035107254079e+01,-1.900505894369945548e+00,2.823020767066981573e-01
4.273521958662776399e+01,-1.848207738329724181e+00,5.044815625361506184e-01
4.285923406952856851e+01,-1.773646359316878751e+00,6.953084822017177036e-01
4.298324855242937304e+01,-1.676376846090425365e+00,8.710103127556466651e-01
4.309541115735789418e+01,-1.570314992512083840e+00,1.018536200055434771e+00
4.321974006974955529e+01,-1.434080497540023424e+00,1.171218911647747385e+00
4.337018983829702279e+01,-1.244789124102497535e+00,1.342884571631352664e+00
4.354950371293065103e+01,-9.868931759773731383e-01,1.530545234615556804e+00
4.369696185126210963e+01,-7.507222169559752967e-01,1.670272294950599257e+00
4.382563612799165043e+01,-5.286658932882145612e-01,1.778789593192695140e+00
4.395431040472119122e+01,-2.936647595902965868e-01,1.870661098479128315e+00
4.407154414602976544e+01,-7.037886158590486718e-02,1.935066126902399875e+00
4.418193853682269179e+01,1.456042335245290031e-01,1.973921029230699453e+00
4.428939883931819566e+01,3.586462263389023075e-01,1.986578580449078979e+00
4.439659035117495023e+01,5.709758109919542690e-01,1.969870491762570675e+00
4.450951864455897322e+01,7.907701342471197270e-01,1.916326911432750135e+00
4.461555825068970904e+01,9.897122857704898635e-01,1.829968870037054218e+00
4.471131630038671290e+01,1.159984422285440964e+00,1.721589758975883511e+00
4.480207623673918249e+01,1.310601348737655991e+00,1.593486393753384522e+00
4.489160585390428082e+01,1.446784867559588683e+00,1.445376784784427660e+00
4.498332164403381483e+01,1.571659594646992231e+00,1.274893481630265502e+00
4.508284688145236885e+01,1.688646158935251940e+00,1.073680599141046743e+00
4.517443211142794013e+01,1.778110693326090397e+00,8.789124702707471481e-01
4.526601734140351141e+01,1.849509392925981599e+00,6.799497953390640781e-01
4.535416227016013124e+01,1.900996430051202113e+00,4.886153866822682268e-01
4.544261532434453699e+01,1.935843132374926778e+00,3.001215042519413401e-01
4.553382622294746795e+01,1.954586470171576940e+00,1.121304827578093188e-01
4.563049793482696970e+01,1.956156934159670069e+00,-7.793351703066903058e-02
4.573721364760253749e+01,1.937190058667139114e+00,-2.752795836545399721e-01
4.587043418367352388e+01,1.885141940078892464e+00,-5.026078763002144179e-01
4.599123911275859911e+01,1.812870503240706865e+00,-6.912376414850164297e-01
4.611204404184367434e+01,1.718736254148958142e+00,-8.648761935030115922e-01
4.622225431356925185e+01,1.615224090771743226e+00,-1.011898874402187287e+00
4.634366684169151540e+01,1.483080819803487715e+00,-1.163135911566562486e+00
4.649119486073304586e+01,1.298716158870099280e+00,-1.334076554966916239e+00
4.667145159089801609e+01,1.040658366922763811e+00,-1.526152498992890738e+00
4.682399546285102332e+01,7.963940684875475684e-01,-1.673948015343858398e+00
4.695499633292532593e+01,5.695076850786566780e-01,-1.787595460609305409e+00
4.708599720299962854e+01,3.287571673990236087e-01,-1.884776019670362679e+00
4.720427741439402780e+01,1.015584205291896192e-01,-1.953445846248516027e+00
4.731473792288716140e+01,-1.167930506965729753e-01,-1.996142188682830776e+00
4.742210285613971621e+01,-3.322444393794142803e-01,-2.012804301075431734e+00
4.752812788996340743e+01,-5.452724549209728711e-01,-2.000515993243014989e+00
4.763970302177393989e+01,-7.661446469799502168e-01,-1.952307158100882623e+00
4.773595150265634146e+01,-9.507740100003575501e-01,-1.879233716293666756e+00
4.783219998353874303e+01,-1.126931161305350093e+00,-1.776284291773425839e+00
4.792317418734351264e+01,-1.283080814771571099e+00,-1.652393743176297836e+00
4.801205775137643172e+01,-1.423715543847337006e+00,-1.508564999953659003e+00
4.810212915455243632e+01,-1.552279095498769301e+00,-1.343172984010107873e+00
4.819799328419465922e+01,-1.671909582791323734e+00,-1.150200373510971819e+00
4.829178591376112450e+01,-1.770464267108859513e+00,-9.499204744528143562e-01
4.838557854332758978e+01,-1.849918455960466224e+00,-7.437981943239824201e-01
4.847351740255368924e+01,-1.906785510427748020e+00,-5.497355716891373367e-01
4.856101311406852972e+01,-1.946530097662931835e+00,-3.594812803740081719e-01
4.865070008195870344e+01,-1.970233234859318561e+00,-1.702719864932521199e-01
4.874510404496121652e+01,-1.977237795682826649e+00,2.025451724084079141e-02
4.884813455263878268e+01,-1.964935740774261363e+00,2.164113530624749149e-01
4.897207916349915280e+01,-1.924362326154039016e+00,4.351467319992134430e-01
4.909531018603514951e+01,-1.858281440785692684e+00,6.344041861214773093e-01
4.921854120857114623e+01,-1.768687254013202148e+00,8.170895706315541851e-01
4.933045118366698034e+01,-1.668563042828849152e+00,9.704421750347503872e-01
4.944420137448708630e+01,-1.549812094296601606e+00,1.115865872214461429e+00
4.958245131137571349e+01,-1.384013402041951446e+00,1.280658443577212147e+00
4.975271627698931809e+01,-1.149764179437062328e+00,1.468259664718949864e+00
4.992003779944704434e+01,-8.897571820917613561e-01,1.636912726483308544e+00
5.005755269511124084e+01,-6.558968641117679521e-01,1.762008930204003621e+00
5.017963392951623547e+01,-4.346819452936541706e-01,1.859607166904454045e+00
5.030171516392123010e+01,-2.025442913508147258e-01,1.940109933687183652e+00
5.041462257679855696e+01,1.978095420344633260e-02,1.994395953271741906e+00
5.052267248553884116e+01,2.370545931065453915e-01,2.023115608357400674e+00
5.062807973458674127e+01,4.506247040749378208e-01,2.024375422263470892e+00
5.073621232919200708e+01,6.681721506913924635e-01,1.993578887886995332e+00
5.084746732284294524e+01,8.864728158196591989e-01,1.924132257565073223e+00
5.094776012400934917e+01,1.074854885689176198e+00,1.827028858472055983e+00
5.103995279665829088e+01,1.238068615221356250e+00,1.709241859828950494e+00
5.112882051366088376e+01,1.384015133647816143e+00,1.571607966938392886e+00
5.121773763920633371e+01,1.516854405553823781e+00,1.413171415720380741e+00
5.131052602356918868e+01,1.639603085580256137e+00,1.229968896898597785e+00
5.141497316043768961e+01,1.756604769745155004e+00,1.008302606569089210e+00
5.150319813156247051e+01,1.837012505823658826e+00,8.138062761246749321e-01
5.159142310268725140e+01,1.900144045894589073e+00,6.173598369054975610e-01
5.167837253784668405e+01,1.945461381215182195e+00,4.256051218120779911e-01
5.176679381077704534e+01,1.974646386581806246e+00,2.355827631248660625e-01
5.185908469636217433e+01,1.987528449218132875e+00,4.507592091137635482e-02
5.195852825056859103e+01,1.982244638785797042e+00,-1.493618536887960924e-01
5.207323012484590663e+01,1.952962880344817576e+00,-3.584622210077491600e-01
5.220195325016134547e+01,1.892747826569974867e+00,-5.737873293518515050e-01
5.231631064484357552e+01,1.816971350343464575e+00,-7.491014538591868055e-01
5.243066803952580557e+01,1.721924837988468182e+00,-9.111053274748239783e-01
5.253824907866182059e+01,1.616189573749025943e+00,-1.053017990340816334e+00
5.266525961100353470e+01,1.472391642409312418e+00,-1.209492673046777655e+00
5.282043147755489088e+01,1.270760422556783675e+00,-1.387005856796928338e+00
5.301273698354486186e+01,9.843302592984126687e-01,-1.588523441695983696e+00
5.315804586084116323e+01,7.433254509316697956e-01,-1.726287974877021458e+00
5.328500029160988305e+01,5.172090466008085752e-01,-1.833513551823982013e+00
5.341195472237860287e+01,2.784815408922420854e-01,-1.924105130915961581e+00
5.352752602938442550e+01,5.226432437911759932e-02,-1.987100894029321108e+00
5.363648997635485927e+01,-1.665065519216357426e-01,-2.024350598334976770e+00
5.374244315233946878e+01,-3.817999448211678581e-01,-2.034969268106217921e+00
5.384855196675064093e+01,-5.969845629390445607e-01,-2.015585620508829390e+00
5.396031110352518567e+01,-8.194154147096892604e-01,-1.958369138871921100e+00
5.406427059323567619e+01,-1.018659317407358156e+00,-1.868805314122884420e+00
5.415830899881603244e+01,-1.189381154497984650e+00,-1.757347065296665622e+00
5.424767478186932834e+01,-1.340734292979092412e+00,-1.625975337200309401e+00
5.433602609387708782e+01,-1.477837882712182083e+00,-1.474282173055812439e+00
5.442678529167504564e+01,-1.603845361626563326e+00,-1.299651634160799318e+00
